Time [s],Voltage [V]
0.000000000000000000e+00,7.782901846828097934e-04
9.776566678192466497e-02,7.899814342005170506e-04
1.977719998685643077e-01,8.008530686384718843e-04
2.978703333064913750e-01,8.115567724654329344e-04
3.978780000470578671e-01,8.218479212411060851e-04
4.978700000792741776e-01,8.321275304756971117e-04
5.978199999080970883e-01,8.420894604524742930e-04
6.976516665890812874e-01,8.519813789581084104e-04
7.975940000033006072e-01,8.616400108222073851e-04
8.976389999734237790e-01,8.712142135131031775e-04
9.976246665464714170e-01,8.806196937347516305e-04
1.097952333395369351e+00,8.899884866218527079e-04
1.197862333385273814e+00,8.991854468383299456e-04
1.297707333345897496e+00,9.082742964866130772e-04
1.397715333267115057e+00,9.172756398874200171e-04
1.497634666506201029e+00,9.261440716176993484e-04
1.597953333286568522e+00,9.349340037067237338e-04
1.697951333248056471e+00,9.435829258287063356e-04
1.797992999898269773e+00,9.521307032620833673e-04
1.897593666566535830e+00,9.605501253970451887e-04
1.997651000041514635e+00,9.689065725714714195e-04
2.097643000073730946e+00,9.771558528605551325e-04
2.197698000119999051e+00,9.853085572586808838e-04
2.297711666557006538e+00,9.933561513728143832e-04
2.398033999954350293e+00,1.001326389656994470e-03
2.497659999993629754e+00,1.009150993424814957e-03
2.597704666666686535e+00,1.016981186257157402e-03
2.697791666607372463e+00,1.024732920765757463e-03
2.797668333281762898e+00,1.032386833692481524e-03
2.897647333331406116e+00,1.039967018063766993e-03
2.997604666627012193e+00,1.047463973735981383e-03
3.097687000059522688e+00,1.054888574393790263e-03
3.197722666547633708e+00,1.062227988968453577e-03
3.298051333287730813e+00,1.069579277363722890e-03
3.397658666595816612e+00,1.076819058493356769e-03
3.497993666678667068e+00,1.084048701816188931e-03
3.597979666665196419e+00,1.091190271233132437e-03
3.697859666775912046e+00,1.098261552337135346e-03
3.797844333224929869e+00,1.105277461082368896e-03
3.897693000035360456e+00,1.112221139477877641e-03
3.997757666627876461e+00,1.119145893171908605e-03
4.097765333252027631e+00,1.126022953017208946e-03
4.197745000012218952e+00,1.132845187889682491e-03
4.297631333232857287e+00,1.139608235928575575e-03
4.397946999990381300e+00,1.146347218737884394e-03
4.497830333304591477e+00,1.153004253832895683e-03
4.597848000004887581e+00,1.159617345180195564e-03
4.697844000067561865e+00,1.166185577014699614e-03
4.797962333308532834e+00,1.172723029623380653e-03
4.897938999929465353e+00,1.179206480533930707e-03
4.997865666635334492e+00,1.185642937527372999e-03
5.097657000063918531e+00,1.192027957223973931e-03
5.197798666660673916e+00,1.198393412407725662e-03
5.297684666700661182e+00,1.204701657656097411e-03
5.397925666766241193e+00,1.210992746903927957e-03
5.497931333375163376e+00,1.217231718704547740e-03
5.597872000071220100e+00,1.223429357329789725e-03
5.697857666527852416e+00,1.229593533570562044e-03
5.797710333368740976e+00,1.235714357306474508e-03
5.897710666642524302e+00,1.241810062831476876e-03
5.998023000080138445e+00,1.247891475895218302e-03
6.097901666536927223e+00,1.253913835884376635e-03
6.197780666640028358e+00,1.259898567795259341e-03
6.297729333280585706e+00,1.265854709694703897e-03
6.397644333424977958e+00,1.271776790205479462e-03
6.497990000061690807e+00,1.277692849270521507e-03
6.597933666664175689e+00,1.283554488965851000e-03
6.697926333406940103e+00,1.289389029081836058e-03
6.797882333397865295e+00,1.295192170525975416e-03
6.897852666676044464e+00,1.300967589184598341e-03
6.997849333332851529e+00,1.306716666405265256e-03
7.097826999961398542e+00,1.312437498238138529e-03
7.197905666544102132e+00,1.318137624510200973e-03
7.297841666615568101e+00,1.323803888792716640e-03
7.397689000121317804e+00,1.329440145807146830e-03
7.497669666772708297e+00,1.335059614927056526e-03
7.598087999969720840e+00,1.340674953968197004e-03
7.698059666668996215e+00,1.346238802240293329e-03
7.797960666590370238e+00,1.351774803612458293e-03
7.897971666650846601e+00,1.357293534633649068e-03
7.997900000074878335e+00,1.362784932691879806e-03
8.097861999995075166e+00,1.368255986161407822e-03
8.197882666718214750e+00,1.373708611937795535e-03
8.298037999891676009e+00,1.379147471502768958e-03
8.397933999891392887e+00,1.384551787531520172e-03
8.497815666603855789e+00,1.389935476413469134e-03
8.597898666630499065e+00,1.395310686503065199e-03
8.697842000052332878e+00,1.400659664702380222e-03
8.797784666763618588e+00,1.405990468477245469e-03
8.897757333354093134e+00,1.411305304335301169e-03
8.997594333253800869e+00,1.416591868406161681e-03
9.097967333393171430e+00,1.421877494447152269e-03
9.197936999960802495e+00,1.427122734526855641e-03
9.297620666678994894e+00,1.432334311481570088e-03
9.397728666663169861e+00,1.437549693791358336e-03
9.497664000024087727e+00,1.442738080007904215e-03
9.597725333296693861e+00,1.447915359692775704e-03
9.697732666623778641e+00,1.453072571173180064e-03
9.797699666582047939e+00,1.458210814121933645e-03
9.897856666706502438e+00,1.463342261168519391e-03
9.997770999907515943e+00,1.468445128552291722e-03
1.009790099994279444e+01,1.473543202450831608e-03
1.019776799995452166e+01,1.478612492952367536e-03
1.029776999994646758e+01,1.483673602660635612e-03
1.039762500009965152e+01,1.488712631704354949e-03
1.049767499999143183e+01,1.493735382961633700e-03
1.059800633322447538e+01,1.498753718690959847e-03
1.069775699998717755e+01,1.503726527220462317e-03
1.079768233338836581e+01,1.508691752774018189e-03
1.089774233323987573e+01,1.513647520912990603e-03
1.099760200013406575e+01,1.518577444162981689e-03
1.109792399988509715e+01,1.523514364455353168e-03
1.119789133325684816e+01,1.528418240398319444e-03
1.129774466669186950e+01,1.533301175922035988e-03
1.139768299995921552e+01,1.538173097464189381e-03
1.149768533336464316e+01,1.543033136097034328e-03
1.159780900005716830e+01,1.547884225746276078e-03
1.169775066676083952e+01,1.552711872011879610e-03
1.179779200011398643e+01,1.557529887814437190e-03
1.189776500000152737e+01,1.562328423363480538e-03
1.199770933331456035e+01,1.567108462134588192e-03
1.209802866668906063e+01,1.571891541760875050e-03
1.219768699991982430e+01,1.576628459131313971e-03
1.229757633327972144e+01,1.581361835459478820e-03
1.239758700004313141e+01,1.586086525690870615e-03
1.249793499999213964e+01,1.590812764170017671e-03
1.259794766665436327e+01,1.595508998069201977e-03
1.269788633333519101e+01,1.600187714613033555e-03
1.279783099994529039e+01,1.604852801971331719e-03
1.289806133334059268e+01,1.609517382343767736e-03
1.299762166664004326e+01,1.614137187743020212e-03
1.309791066672187299e+01,1.618777236246662921e-03
1.319785900006536394e+01,1.623388103258083205e-03
1.329774433339480311e+01,1.627982771954604880e-03
1.339773700002115220e+01,1.632567872601518952e-03
1.349761733319610357e+01,1.637134541890972140e-03
1.359798100008629262e+01,1.641710051727830353e-03
1.369802000001072884e+01,1.646257645499752103e-03
1.379785199998877943e+01,1.650782887026920175e-03
1.389789400005247444e+01,1.655304788322567618e-03
1.399804766662418842e+01,1.659818953568230858e-03
1.409765866666566581e+01,1.664296082800463539e-03
1.419763933331705630e+01,1.668777324937632768e-03
1.429806600010488182e+01,1.673266059358597541e-03
1.439770733332261443e+01,1.677707423108163159e-03
1.449779900000430644e+01,1.682156666736297438e-03
1.459785100002773106e+01,1.686592044518720520e-03
1.469777166668791324e+01,1.691009634374388351e-03
1.479781533335335553e+01,1.695421022797881545e-03
1.489774599997326732e+01,1.699815889635754741e-03
1.499772666662465781e+01,1.704201399206425318e-03
1.509796199994161725e+01,1.708586592226540597e-03
1.519761966657824814e+01,1.712935225623921521e-03
1.529761599993798882e+01,1.717287440347453880e-03
1.539809699996840209e+01,1.721649568885709383e-03
1.549807766661979258e+01,1.725978968709848856e-03
1.559800466662272811e+01,1.730295188684648384e-03
1.569786533329170197e+01,1.734597816587904549e-03
1.579784466652199626e+01,1.738894930465100311e-03
1.589779399998951703e+01,1.743180242038458710e-03
1.599794599995948374e+01,1.747463815566304909e-03
1.609803133341483772e+01,1.751734226270334951e-03
1.619801366666797549e+01,1.755990065910692510e-03
1.629767766664735973e+01,1.760222347911520862e-03
1.639803233335260302e+01,1.764473979931568959e-03
1.649772466660942882e+01,1.768687751743039036e-03
1.659770666668191552e+01,1.772904072733606090e-03
1.669767766678705812e+01,1.777110338522180704e-03
1.679757633339613676e+01,1.781304095972112249e-03
1.689793166657909751e+01,1.785507614238901475e-03
1.699788533337414265e+01,1.789685049087635926e-03
1.709792066656518728e+01,1.793856761127159702e-03
1.719796633336227387e+01,1.798019878840924823e-03
1.729783033335115761e+01,1.802166551337313054e-03
1.739792533335275948e+01,1.806314023085894361e-03
1.749786566663533449e+01,1.810446419427978737e-03
1.759781166666653007e+01,1.814570504898696795e-03
1.769790999998804182e+01,1.818684787976520721e-03
1.779772633325774223e+01,1.822776047704150219e-03
1.789761300012469292e+01,1.826860846961000928e-03
1.799803199991583824e+01,1.830958065386852334e-03
1.809804399998392910e+01,1.835029430563628761e-03
1.819758266664575785e+01,1.839072434223979662e-03
1.829768133338075131e+01,1.843129106444178333e-03
1.839774000004399568e+01,1.847175131180819191e-03
1.849761533329728991e+01,1.851204813395946041e-03
1.859789299999829382e+01,1.855241824730690520e-03
1.869790766667574644e+01,1.859259432338241638e-03
1.879784999997355044e+01,1.863265410406531909e-03
1.889784066658467054e+01,1.867264669473583331e-03
1.899783033342100680e+01,1.871255300985056377e-03
1.909776433336082846e+01,1.875235201124902159e-03
1.919779200013726950e+01,1.879210383058848612e-03
1.929776633321307600e+01,1.883175070489796678e-03
1.939775399991776794e+01,1.887131983016480941e-03
1.949779633327852935e+01,1.891082818689091005e-03
1.959786366671323776e+01,1.895026466958103003e-03
1.969784000003710389e+01,1.898958435134431594e-03
1.979774466657545418e+01,1.902879573969876517e-03
1.989764600002672523e+01,1.906792645077945089e-03
1.999795433320105076e+01,1.910713743848241764e-03
2.009789433341939002e+01,1.914612628445172202e-03
2.019790100003592670e+01,1.918506375361582689e-03
2.029792799986898899e+01,1.922393241313349183e-03
2.039791500009596348e+01,1.926270954908360609e-03
2.049804766662418842e+01,1.930146775563903235e-03
2.059802500007208437e+01,1.934003238407907242e-03
2.069798966660164297e+01,1.937850909939136702e-03
2.079805700003635138e+01,1.941694556183882255e-03
2.089803799998480827e+01,1.945526965066320634e-03
2.099763333320152014e+01,1.949336767872806003e-03
2.109759533335454762e+01,1.953152795017309030e-03
2.119766266655642539e+01,1.956965064295588131e-03
2.129803333326708525e+01,1.960781121079127609e-03
2.139760033332277089e+01,1.964558984842156540e-03
2.149798133329022676e+01,1.968360083123099711e-03
2.159764799999538809e+01,1.972126580862638631e-03
2.169771600002422929e+01,1.975900725211697170e-03
2.179778466653078794e+01,1.979667408880469038e-03
2.189761733333580196e+01,1.983417799284355187e-03
2.199796266655903310e+01,1.987180040290854269e-03
2.209797933325171471e+01,1.990922617106871684e-03
2.219790533336345106e+01,1.994654531197588739e-03
2.229793033329769969e+01,1.998382914567877096e-03
2.239796033327002078e+01,2.002104301662246608e-03
2.249795066670048982e+01,2.005817083994593415e-03
2.259785333345644176e+01,2.009519542268261520e-03
2.269771700014825910e+01,2.013213542865393505e-03
2.279797766671981663e+01,2.016915225513900723e-03
2.289791399997193366e+01,2.020598000076256028e-03
2.299790400010533631e+01,2.024275873972299338e-03
2.309780133329331875e+01,2.027943518096289761e-03
2.319778666668571532e+01,2.031607615397816417e-03
2.329785266669932753e+01,2.035267929497907354e-03
2.339790533320046961e+01,2.038920501732369682e-03
2.349784466659184545e+01,2.042557792357492519e-03
2.359779833338689059e+01,2.046188511559841362e-03
2.369767066661734134e+01,2.049809223644043915e-03
2.379784133343491703e+01,2.053433702170932851e-03
2.389772466663271189e+01,2.057040787005217936e-03
2.399768666655290872e+01,2.060643749674315704e-03
2.409758533339481801e+01,2.064237502626998632e-03
2.419797966664191335e+01,2.067842142744949398e-03
