Time [s],Voltage [V]
0.000000000000000000e+00,1.525898720094132684e-03
9.741333336569368839e-02,1.534890315363892895e-03
1.974896666361019015e-01,1.542432263040456435e-03
2.976923333480954170e-01,1.549719793555384131e-03
3.979736666660755873e-01,1.556814467004275426e-03
4.975433334475383162e-01,1.563728036387978908e-03
5.978470001136884093e-01,1.570560864011827287e-03
6.976230000145733356e-01,1.577214111049718643e-03
7.978203333914279938e-01,1.583755527225237918e-03
8.973470000782981515e-01,1.590145402938659275e-03
9.974043334368616343e-01,1.596450843866295544e-03
1.097809333470650017e+00,1.602658714050701674e-03
1.197433333378285170e+00,1.608700135048598840e-03
1.297713000094518065e+00,1.614702161019728128e-03
1.397765333415009081e+00,1.620587574299894688e-03
1.497663000132888556e+00,1.626361238782880834e-03
1.597406000015325844e+00,1.632024075557616735e-03
1.697652000118978322e+00,1.637652322456235182e-03
1.797769666765816510e+00,1.643186349429682711e-03
1.897523333434946835e+00,1.648613770891161831e-03
1.997738333418965340e+00,1.653979994669521527e-03
2.097805000026710331e+00,1.659279872749509863e-03
2.197713000001385808e+00,1.664496223822396715e-03
2.297379000112414360e+00,1.669625148355003731e-03
2.397646000026725233e+00,1.674709981410189797e-03
2.498289333423599601e+00,1.679751678044232033e-03
2.597941333428025246e+00,1.684677903745975501e-03
2.697413666755892336e+00,1.689531761990582370e-03
2.797507333452813327e+00,1.694353766393857453e-03
2.897479000035673380e+00,1.699110002075817586e-03
2.997677333303727210e+00,1.703818636627325248e-03
3.097884333343245089e+00,1.708471143805638222e-03
3.197956999996677041e+00,1.713062911457804635e-03
3.298048333381302655e+00,1.717602973829839182e-03
3.397665333468466997e+00,1.722071229483407035e-03
3.497824333375319839e+00,1.726515127903994118e-03
3.598042000085115433e+00,1.730914293454291313e-03
3.698602666729129851e+00,1.735276346989853523e-03
3.797616000054404140e+00,1.739526100620628285e-03
3.897595333401113749e+00,1.743773364315366831e-03
3.998100000084377825e+00,1.747999987541003263e-03
4.098317333380691707e+00,1.752173201810649887e-03
4.197433333494700491e+00,1.756261493985255325e-03
4.297573666786774993e+00,1.760354129260371069e-03
4.397879333468154073e+00,1.764416125174207359e-03
4.497888000099919736e+00,1.768421559081578831e-03
4.597480666707269847e+00,1.772373619405915712e-03
4.697335666744038463e+00,1.776300454352758079e-03
4.797373666777275503e+00,1.780199855668586654e-03
4.897485333378426731e+00,1.784068582800566686e-03
4.997494000010192394e+00,1.787900977126007747e-03
5.097533000051043928e+00,1.791703337015743830e-03
5.197942333412356675e+00,1.795488781743484865e-03
5.297882333397865295e+00,1.799219728325744672e-03
5.397621000069193542e+00,1.802912573205154613e-03
5.497684000059962273e+00,1.806587544078439543e-03
5.597424000152386725e+00,1.810221684227713646e-03
5.697699333424679935e+00,1.813847000323659444e-03
5.797447000048123300e+00,1.817425877608115853e-03
5.897883333382196724e+00,1.821002718961885203e-03
5.997703000088222325e+00,1.824531356113087916e-03
6.097892999998293817e+00,1.828043967416705887e-03
6.197365666739642620e+00,1.831505896137336194e-03
6.297338000033050776e+00,1.834960227826210868e-03
6.397713000071235001e+00,1.838403924466548191e-03
6.497969666728749871e+00,1.841819661584619735e-03
6.597979000071063638e+00,1.845203826555586466e-03
6.698017666814848781e+00,1.848566507543915804e-03
6.797336666728369892e+00,1.851882802747276211e-03
6.897367333411239088e+00,1.855197230848348953e-03
6.997448333422653377e+00,1.858491019843427558e-03
7.097775666741654277e+00,1.861770980887117195e-03
7.197771333390846848e+00,1.865018703685134439e-03
7.297877666656859219e+00,1.868249083633906219e-03
7.397343000047840178e+00,1.871438483552797204e-03
7.497912333346903324e+00,1.874643175174562628e-03
7.598154000006616116e+00,1.877817764832905283e-03
7.698069333448074758e+00,1.880962944653303626e-03
7.797753666760399938e+00,1.884082329099585288e-03
7.897738000028766692e+00,1.887192970579522778e-03
7.997569666709750891e+00,1.890281200757720510e-03
8.097561000031419098e+00,1.893357135598594011e-03
8.197866000002250075e+00,1.896425848909915213e-03
8.297610666719265282e+00,1.899461119577383009e-03
8.398229000042192638e+00,1.902506412559979440e-03
8.498341666767373681e+00,1.905518176506775267e-03
8.597351000062189996e+00,1.908481355290221788e-03
8.697511999984271824e+00,1.911463835767084410e-03
8.797923000063747168e+00,1.914438864122028350e-03
8.897913000080734491e+00,1.917387011105109017e-03
8.998151666717603803e+00,1.920328472951985527e-03
9.098108666716143489e+00,1.923248106567443470e-03
