Time [s],Voltage [V]
0.000000000000000000e+00,1.820436671546496726e-04
9.802966681309044361e-02,1.939086223743047765e-04
1.982459998689591885e-01,2.044278541305532583e-04
2.980019999668002129e-01,2.141155421166085135e-04
3.982396665960550308e-01,2.234514253852230847e-04
4.981116666458547115e-01,2.324463289400968170e-04
5.980886665638536215e-01,2.412636622873233147e-04
6.978816667106002569e-01,2.498746992203279864e-04
7.981963334605097771e-01,2.583328808199411878e-04
8.978803332429379225e-01,2.665439098021505542e-04
9.979580000508576632e-01,2.746396506797156448e-04
1.098135666456073523e+00,2.825838343499052340e-04
1.198267666622996330e+00,2.903629705784429834e-04
1.297982333460822701e+00,2.979493029750174054e-04
1.398035666672512889e+00,3.054485731526963583e-04
1.498153999913483858e+00,3.128152158408234376e-04
1.597865666495636106e+00,3.200123663708899502e-04
1.698185333283618093e+00,3.271128397239001775e-04
1.798231333261355758e+00,3.341020485733161259e-04
1.897874000016599894e+00,3.409485338397460520e-04
1.997878333320841193e+00,3.477014270203850456e-04
2.098051333334296942e+00,3.543467523396393298e-04
2.198180666659027338e+00,3.609063254246963354e-04
2.298302666516974568e+00,3.673660014162625533e-04
2.397933333413675427e+00,3.736921346314516163e-04
2.498074333416298032e+00,3.799482975431860143e-04
2.598100333241745830e+00,3.861127189881948061e-04
2.698124666698276997e+00,3.921898939641327905e-04
2.797892333474010229e+00,3.981657976179431768e-04
2.898234666790813208e+00,4.040926037680371867e-04
2.998265999834984541e+00,4.099204543592347306e-04
3.097888333257287741e+00,4.156472694461472517e-04
3.198023000033572316e+00,4.213286666525817726e-04
3.298111333278939128e+00,4.269352061074326932e-04
3.398234333377331495e+00,4.324733738684934060e-04
3.497823333367705345e+00,4.379153353231035779e-04
3.598027666565030813e+00,4.433266575656946750e-04
3.697818999877199531e+00,4.486543280356699616e-04
3.798051666468381882e+00,4.539466650275000761e-04
3.898146666586399078e+00,4.591755619385629907e-04
3.998264333466067910e+00,4.643522258855685121e-04
4.097860666690394282e+00,4.694516351679341604e-04
4.197952999966219068e+00,4.745148919660700055e-04
4.298007333418354392e+00,4.795226234892186086e-04
4.398223999887704849e+00,4.844893057290484712e-04
4.497944333357736468e+00,4.893845894115245133e-04
4.598202666500583291e+00,4.942612819352669787e-04
4.697966666659340262e+00,4.990711883820029421e-04
4.798143333289772272e+00,5.038601494815459197e-04
4.897934333421289921e+00,5.085920326497499677e-04
4.998192999977618456e+00,5.132943238197276194e-04
5.098205333109945059e+00,5.179404039966497642e-04
5.198056000052019954e+00,5.225390230715583686e-04
5.298196666641160846e+00,5.271122009730030413e-04
5.398218333255499601e+00,5.316424554665848340e-04
5.497970999917015433e+00,5.361244992906309941e-04
5.598054999951273203e+00,5.405865657593274254e-04
5.697805000003427267e+00,5.450002812518377031e-04
5.797857999801635742e+00,5.493862477696370705e-04
5.898035333259031177e+00,5.537400662936149600e-04
5.997950999997556210e+00,5.580481904233310824e-04
6.098007666645571589e+00,5.623288645722791801e-04
6.197937666671350598e+00,5.665714486551326652e-04
6.298125666799023747e+00,5.707930314231728693e-04
6.398205333389341831e+00,5.749789269569074686e-04
6.497922333190217614e+00,5.791195332710439778e-04
6.598075666464865208e+00,5.832464762392479537e-04
6.698197666788473725e+00,5.873415959668978068e-04
6.797994000138714910e+00,5.913944171256807535e-04
6.898122666636481881e+00,5.954323487976729418e-04
6.998208999866619706e+00,5.994408489012657089e-04
7.097860666690394282e+00,6.034050878772808648e-04
7.197898666607216001e+00,6.073584333584950389e-04
7.298211333341896534e+00,6.112969044029824056e-04
7.398038333281874657e+00,6.151892942511686052e-04
7.497824333142489195e+00,6.190541297596680297e-04
7.597932333126664162e+00,6.229066782043023989e-04
7.697931333212181926e+00,6.267308391371483696e-04
7.798076666658744216e+00,6.305369302244612706e-04
7.898056666599586606e+00,6.343136786247607255e-04
7.997977333376184106e+00,6.380657306109395292e-04
8.098190333461388946e+00,6.418067796132457875e-04
8.197908999864012003e+00,6.455080879679526247e-04
8.298227666644379497e+00,6.492108081932469179e-04
8.398045999929308891e+00,6.528748605085675158e-04
8.497820999938994646e+00,6.565177474693293953e-04
8.597888333490118384e+00,6.601522156264770730e-04
8.698230999987572432e+00,6.637780533346075229e-04
8.798005333403125405e+00,6.673654210426650931e-04
8.898165333317592740e+00,6.709492351958985671e-04
8.998247333336621523e+00,6.745076654265004393e-04
9.097817666595801711e+00,6.780270578277244799e-04
9.198022333206608891e+00,6.815512060023155416e-04
9.298127333167940378e+00,6.850545905687790375e-04
9.397886999882757664e+00,6.885291631592990128e-04
9.498165999772027135e+00,6.920054328756312673e-04
9.598019333323463798e+00,6.954510524875417987e-04
9.698091000085696578e+00,6.988887298745672999e-04
9.798065999988466501e+00,7.023080512915004644e-04
9.898075666511431336e+00,7.057139582147612918e-04
9.997810000088065863e+00,7.090963794680519129e-04
1.009791000001132488e+01,7.124774703291185222e-04
1.019792499998584390e+01,7.158423864719485816e-04
1.029799233330413699e+01,7.191961911727853558e-04
1.039816833334043622e+01,7.225411786293958272e-04
1.049785499996505678e+01,7.258578856697543323e-04
1.059821733320131898e+01,7.291773778701030615e-04
1.069794133328832686e+01,7.324567751351575935e-04
1.079804100003093481e+01,7.357351320640711069e-04
1.089826499996706843e+01,7.390043997135563357e-04
1.099813900003209710e+01,7.422494316890110907e-04
1.109809700003825128e+01,7.454846618713571261e-04
1.119811166659928858e+01,7.487094607767710852e-04
1.129821733315475285e+01,7.519251905808958672e-04
1.139791533327661455e+01,7.551161698222492655e-04
1.149815399991348386e+01,7.583130103354517211e-04
1.159814333333633840e+01,7.614907493369181199e-04
1.169781900011003017e+01,7.646477166043755833e-04
1.179804566665552557e+01,7.678115417466765697e-04
1.189819200010970235e+01,7.709625037699204550e-04
1.199791999999433756e+01,7.740903259254962917e-04
1.209810933331027627e+01,7.772228734814954059e-04
1.219799633347429335e+01,7.803311780850673025e-04
1.229809299996122718e+01,7.834303839369182810e-04
1.239806733326986432e+01,7.865149012896699432e-04
1.249817466665990651e+01,7.895927736837650424e-04
1.259794133319519460e+01,7.926496378396265816e-04
1.269796966668218374e+01,7.957041288017254127e-04
1.279807566665112972e+01,7.987507423255126721e-04
1.289811933320015669e+01,8.017853827318098493e-04
1.299814099981449544e+01,8.048094535047131378e-04
1.309817099990323186e+01,8.078240410427510758e-04
1.319788399990648031e+01,8.108195521289109000e-04
1.329789033345878124e+01,8.138144921431688262e-04
1.339815533347427845e+01,8.168079128784479790e-04
1.349791299994103611e+01,8.197771465084407365e-04
1.359807466645725071e+01,8.227494998675852645e-04
1.369824699987657368e+01,8.257134129719917275e-04
1.379825633321888745e+01,8.286614988957778389e-04
1.389824300003238022e+01,8.315969300968926092e-04
1.399794333335012197e+01,8.345147345039648787e-04
1.409809300000779331e+01,8.374365272607594635e-04
1.419782599993050098e+01,8.403371463925972916e-04
1.429789266665466130e+01,8.432385336112919322e-04
1.439804566651582718e+01,8.461335694690732406e-04
1.449809200013987720e+01,8.490167859697998406e-04
1.459807566669769585e+01,8.518895812727669955e-04
1.469816099992021918e+01,8.547567801698342533e-04
1.479786166665144265e+01,8.576045938965164758e-04
1.489799366658553481e+01,8.604564324369277407e-04
1.499790566670708358e+01,8.632938268066239285e-04
1.509801200008951128e+01,8.661286548749117572e-04
1.519796400004997849e+01,8.689511460836729043e-04
1.529818333312869072e+01,8.717733024809495249e-04
1.539779033325612545e+01,8.745697806587798698e-04
1.549827399989590049e+01,8.773817729497833829e-04
1.559801366669125855e+01,8.801649614809644098e-04
1.569811600004322827e+01,8.829503370526988696e-04
1.579819966666400433e+01,8.857273103728382146e-04
1.589818766666576266e+01,8.884938190566266320e-04
1.599824266671203077e+01,8.912544261080065878e-04
1.609784099995158613e+01,8.939947850909383924e-04
1.619814766664057970e+01,8.967469765093933351e-04
1.629813999985344708e+01,8.994829493713352945e-04
