Time [s],Voltage [V]
0.000000000000000000e+00,6.051310462704574157e-03
9.730299992952495813e-02,6.062767025496107985e-03
1.975096666719764471e-01,6.070794927997652697e-03
2.974976666737347841e-01,6.078488414628974330e-03
3.975926666753366590e-01,6.085891027661464656e-03
4.981179999886080623e-01,6.093243974751290891e-03
5.983443332370370626e-01,6.100387747219989526e-03
6.981253332924097776e-01,6.107380537552446059e-03
7.977116666734218597e-01,6.114247973935256833e-03
8.979169999947771430e-01,6.121078657276756742e-03
9.980239999713376164e-01,6.127796550700420619e-03
1.098214333294890821e+00,6.134432290569436994e-03
1.197686666622757912e+00,6.140931845829737494e-03
1.297745999880135059e+00,6.147367747080043597e-03
1.397623999975621700e+00,6.153697893139311280e-03
1.497419333318248391e+00,6.159928910206965633e-03
1.598242666572332382e+00,6.166144336410462126e-03
1.697982333367690444e+00,6.172220886986065289e-03
1.797763666603714228e+00,6.178219289445394287e-03
1.897425333270803094e+00,6.184129939756617157e-03
1.997444666572846472e+00,6.189980858339060726e-03
2.097590666613541543e+00,6.195757943645730653e-03
2.197388999979011714e+00,6.201434101653397965e-03
2.297643666621297598e+00,6.207071023300575648e-03
2.397852333262562752e+00,6.212655181804323419e-03
2.497761999955400825e+00,6.218152174601022236e-03
2.597458333242684603e+00,6.223567256688442365e-03
2.697646999964490533e+00,6.228938461948434202e-03
2.797659666626714170e+00,6.234229625885297568e-03
2.897669333266094327e+00,6.239450090550468717e-03
2.997709000017493963e+00,6.244647213559199710e-03
3.097777333226986229e+00,6.249789596499357239e-03
3.197866333299316466e+00,6.254875232272919666e-03
3.297796333325095475e+00,6.259895111588111710e-03
3.398150000022724271e+00,6.264878274696910818e-03
3.497887333272956312e+00,6.269773246139164792e-03
3.598105333279818296e+00,6.274650110445150961e-03
3.698253333335742354e+00,6.279487106395101326e-03
3.797810000018216670e+00,6.284246950222878957e-03
3.898206666577607393e+00,6.288997892155877983e-03
3.997475999989546835e+00,6.293647044759107315e-03
4.097747666644863784e+00,6.298294239872539654e-03
4.197871666634455323e+00,6.302887480713881101e-03
4.297917666612192988e+00,6.307454502612546733e-03
4.398148000007495284e+00,6.311988329513042867e-03
4.497495666611939669e+00,6.316441130358372430e-03
4.597556999884545803e+00,6.320884558398223198e-03
4.697906666668131948e+00,6.325299103250198694e-03
4.798212999943643808e+00,6.329670021625355067e-03
4.897492666612379253e+00,6.333963108321121784e-03
4.997676666593179107e+00,6.338263103384369004e-03
5.097320999950170517e+00,6.342505013430609941e-03
5.197829666663892567e+00,6.346749231968481370e-03
5.297791666584089398e+00,6.350936804584282613e-03
5.397348333266563714e+00,6.355074915020532920e-03
5.497571666608564556e+00,6.359208783486884620e-03
5.597657666658051312e+00,6.363305786004041890e-03
5.697604333283379674e+00,6.367366760374695671e-03
5.797414333326742053e+00,6.371392727618601683e-03
5.897451999946497381e+00,6.375399132453801743e-03
5.997495666611939669e+00,6.379377787001040169e-03
6.097936333389952779e+00,6.383344868455479403e-03
6.198172333301045001e+00,6.387277310710289327e-03
6.297782999929040670e+00,6.391159733860988894e-03
6.398124999948777258e+00,6.395045772795573437e-03
6.497670999960973859e+00,6.398877085155990629e-03
6.597696666605770588e+00,6.402703670282863975e-03
6.697817666572518647e+00,6.406511415088470690e-03
6.798201666562817991e+00,6.410307371195552231e-03
6.897414333303458989e+00,6.414038375860197511e-03
6.997499333345331252e+00,6.417782163444122299e-03
7.097631333279423416e+00,6.421508374966691628e-03
7.197808666620403528e+00,6.425217714757893925e-03
7.297826333320699632e+00,6.428903415087458897e-03
7.397693666629493237e+00,6.432566690337088514e-03
7.497843333287164569e+00,6.436209567143975040e-03
7.597849000012502074e+00,6.439826060178178470e-03
7.697320999926887453e+00,6.443404786465034388e-03
7.797531333286315203e+00,6.446991965563668089e-03
7.897775333374738693e+00,6.450562679491980873e-03
7.997380666667595506e+00,6.454093650784572221e-03
8.097474333364516497e+00,6.457625383155378776e-03
8.197970999986864626e+00,6.461155162424269890e-03
8.297832666663452983e+00,6.464647101348561936e-03
8.397956666653044522e+00,6.468133179928740352e-03
8.497810333268716931e+00,6.471595366581163987e-03
8.597374666598625481e+00,6.475033633466201199e-03
8.697741333278827369e+00,6.478486086884004645e-03
8.797848999965935946e+00,6.481916624537980252e-03
8.897657666588202119e+00,6.485324497446778858e-03
8.997900999966077507e+00,6.488734222400025821e-03
9.097490666666999459e+00,6.492095706771593318e-03
9.197971666697412729e+00,6.495473329337721896e-03
9.298132999916560948e+00,6.498826592696533427e-03
9.397612333297729492e+00,6.502143894980104075e-03
9.497429999872110784e+00,6.505459653627182655e-03
9.597547333221882582e+00,6.508772787740054952e-03
9.697622000006958842e+00,6.512072247817107806e-03
9.797712999978102744e+00,6.515360311848756442e-03
9.897893333341926336e+00,6.518639687505814115e-03
9.997796666692011058e+00,6.521898742662547710e-03
1.009760666661895812e+01,6.525143857275966970e-03
1.019797233329154551e+01,6.528396385024905733e-03
1.029810366663150489e+01,6.531631002015736084e-03
1.039797099994029850e+01,6.534847153834687054e-03
1.049770033336244524e+01,6.538049283380443881e-03
1.059801499987952411e+01,6.541258481941620608e-03
1.069761899998411536e+01,6.544428718385880868e-03
1.079824366664979607e+01,6.547620989958723159e-03
1.089806166663765907e+01,6.550777517761911285e-03
1.099812566663604230e+01,6.553931901581352797e-03
1.109790966659784317e+01,6.557067789712590217e-03
1.119808100000955164e+01,6.560206364621489102e-03
1.129814633331261575e+01,6.563332355202321396e-03
1.139804999995976686e+01,6.566444285051575500e-03
1.149849299993366003e+01,6.569564165962630750e-03
1.159742733335588127e+01,6.572628734116608279e-03
1.169747766666114330e+01,6.575719565118650495e-03
1.179789066663943231e+01,6.578813428319444344e-03
1.189801033330149949e+01,6.581890329902324172e-03
1.199809600005391985e+01,6.584958505087332332e-03
1.209805666666943580e+01,6.588015408199962564e-03
1.219813466665800661e+01,6.591064805993392464e-03
1.229797499999403954e+01,6.594094698617895302e-03
1.239823233324568719e+01,6.597128859896884447e-03
1.249777899996843189e+01,6.600133331540455894e-03
1.259794599993620068e+01,6.603148429550321184e-03
1.269748266658280045e+01,6.606136641252807230e-03
1.279744699993170798e+01,6.609129885957508790e-03
1.289775733335409313e+01,6.612125761245370506e-03
1.299814233335200697e+01,6.615116249274414356e-03
1.309770966670475900e+01,6.618074984341543870e-03
1.319735166663303971e+01,6.621028697661936191e-03
1.329749266663566232e+01,6.623990038189600527e-03
1.339774299995042384e+01,6.626947551271026443e-03
1.349775666662026197e+01,6.629891176496811693e-03
1.359782966668717563e+01,6.632829777690326008e-03
1.369764033332467079e+01,6.635754062665148029e-03
1.379826266656164080e+01,6.638693094484878453e-03
1.389779766660649329e+01,6.641592317626092944e-03
1.399778500001411885e+01,6.644497791073294621e-03
1.409782899997662753e+01,6.647398056780940735e-03
1.419791500002611428e+01,6.650292772016226477e-03
1.429815333324950188e+01,6.653185201037829441e-03
1.439744099997915328e+01,6.656043687352088817e-03
1.449773366667795926e+01,6.658924621565530041e-03
1.459791266662068665e+01,6.661795875816825183e-03
1.469795899989549071e+01,6.664657021910629607e-03
1.479747200000565499e+01,6.667496756022467906e-03
1.489777799998410046e+01,6.670352995225847965e-03
1.499794733326416463e+01,6.673199299650873877e-03
1.509738299995660782e+01,6.676018875821549542e-03
1.519759966665878892e+01,6.678854761487404076e-03
1.529780900001060218e+01,6.681684673839423730e-03
1.539800366666167974e+01,6.684505372566980179e-03
1.549803633335977793e+01,6.687314926397409931e-03
1.559743566659744829e+01,6.690100592259290262e-03
1.569760666659567505e+01,6.692901785809088171e-03
1.579740099993068725e+01,6.695686411992330181e-03
1.589743633323814720e+01,6.698471771622489974e-03
1.599774133332539350e+01,6.701258670611187976e-03
1.609832033328711987e+01,6.704047234844227703e-03
1.619724866666365415e+01,6.706784276866939454e-03
1.629768333327956498e+01,6.709557207190814526e-03
1.639781633333768696e+01,6.712316057447015316e-03
