Time [s],Voltage [V]
0.000000000000000000e+00,2.202532456792568932e-04
9.769066667649894953e-02,2.386245341808857206e-04
1.981630000518634915e-01,2.566172822902256997e-04
2.981790000339969993e-01,2.741470940635369917e-04
3.977310000918805599e-01,2.912944348011051610e-04
4.978633333230391145e-01,3.083460581472010622e-04
5.979406667174771428e-01,3.251891762805687348e-04
6.979573332937434316e-01,3.418138873153921163e-04
7.979156667133793235e-01,3.582243934041688107e-04
8.979750000871717930e-01,3.744925345156145278e-04
9.978346667485311627e-01,3.905561921069974299e-04
1.097807000041939318e+00,4.064651007257802070e-04
1.197835666709579527e+00,4.222098573667642770e-04
1.297842333326116204e+00,4.378253304889625618e-04
1.397867000079713762e+00,4.532910011287997250e-04
1.497831999906338751e+00,4.685939530547673796e-04
1.597713333321735263e+00,4.837308423521509545e-04
1.697713333414867520e+00,4.987773463499403171e-04
1.797736000036820769e+00,5.136933858179141459e-04
1.898149333312176168e+00,5.285319447626772148e-04
1.997679666616022587e+00,5.431058033949908315e-04
2.098103333264589310e+00,5.577062368202046578e-04
2.197910333285108209e+00,5.720958654704685160e-04
2.297947333310730755e+00,5.863966920977392409e-04
2.397993999999016523e+00,6.005767803927811220e-04
2.497934333281591535e+00,6.146349014165003325e-04
2.597928666626103222e+00,6.285893174743963085e-04
2.697974000009708107e+00,6.424412041254894037e-04
2.797900666599161923e+00,6.561692615387008107e-04
2.898094666656106710e+00,6.698290346940383730e-04
2.998071666574105620e+00,6.833563069372194368e-04
3.097722666687332094e+00,6.967393143573634212e-04
3.197723666555248201e+00,7.100709749568932501e-04
3.297825666610151529e+00,7.233196036306888815e-04
3.397699666558764875e+00,7.364440118694141413e-04
3.497720666695386171e+00,7.494957667874795190e-04
3.598189999931491911e+00,7.625155597708059476e-04
3.698061999981291592e+00,7.753631312642243669e-04
3.798025666736066341e+00,7.881340442782109939e-04
3.897914333385415375e+00,8.008089600918307654e-04
3.997851666645146906e+00,8.134053959343751387e-04
4.097951000090688467e+00,8.259391654436645542e-04
4.197945666732266545e+00,8.383786027948854878e-04
4.297971333377063274e+00,8.507424710635525661e-04
4.397952000028453767e+00,8.630231873857252978e-04
4.497904333402402699e+00,8.752136807582465514e-04
4.597905999980866909e+00,8.873318154779544697e-04
4.697787333279848099e+00,8.993587996810094038e-04
4.798039333429187536e+00,9.113548175904246859e-04
4.897993333288468421e+00,9.232411212146154856e-04
4.997879000031389296e+00,9.350467714964596317e-04
5.097919666673988104e+00,9.467994144298395257e-04
5.197885333327576518e+00,9.584732882919050475e-04
5.297850999864749610e+00,9.700706660572095633e-04
5.398111000075004995e+00,9.816314534157157337e-04
5.498097333242185414e+00,9.930914270306649347e-04
5.597940666717477143e+00,1.004467013604582511e-03
5.697956333286128938e+00,1.015795129172783907e-03
5.797952333348803222e+00,1.027054892905334641e-03
5.898047000053338706e+00,1.038260572630447017e-03
5.997903666691854596e+00,1.049375632243881992e-03
6.097975666634738445e+00,1.060446317904785657e-03
6.197862333268858492e+00,1.071432410355041597e-03
6.297771999961696565e+00,1.082357973551292688e-03
6.397774333250708878e+00,1.093231318855071316e-03
6.497711333446204662e+00,1.104036043536149375e-03
6.598109666723757982e+00,1.114829531032425838e-03
6.698027333361096680e+00,1.125511332478476654e-03
6.797959999996237457e+00,1.136135659796879381e-03
6.897893000044859946e+00,1.146699343963532292e-03
6.997891666716895998e+00,1.157211452952393044e-03
7.097795333247631788e+00,1.167655918779225959e-03
7.197774666710756719e+00,1.178051304070724167e-03
7.297732333303429186e+00,1.188388145714429096e-03
7.397694999934174120e+00,1.198669918964775233e-03
7.497728000045754015e+00,1.208903985295466631e-03
7.597759333322755992e+00,1.219083626782317816e-03
7.697880333405919373e+00,1.229218772432265523e-03
7.797823999891988933e+00,1.239283168792197978e-03
7.897907666629180312e+00,1.249309506494200627e-03
7.998036000062711537e+00,1.259288796944751411e-03
8.098100666655227542e+00,1.269210963802099327e-03
8.198053666739724576e+00,1.279072085278671733e-03
8.298004666576161981e+00,1.288883769525118322e-03
8.398135000024922192e+00,1.298664391605734107e-03
8.497971333446912467e+00,1.308360967118341739e-03
8.598099999944679439e+00,1.318036752708907867e-03
8.698033666587434709e+00,1.327645521683967636e-03
8.798063333379104733e+00,1.337215917769180203e-03
8.898013333324342966e+00,1.346731713553241984e-03
8.998046000138856471e+00,1.356208953974486452e-03
9.098017333308234811e+00,1.365634572931036716e-03
9.198062333278357983e+00,1.375021882446785491e-03
9.298026666743680835e+00,1.384356997635530825e-03
9.397935000015422702e+00,1.393642904166253428e-03
9.498091999907046556e+00,1.402908384758681098e-03
9.598053333349525928e+00,1.412112891791534154e-03
9.698163333232514560e+00,1.421288755040150779e-03
9.798022666713222861e+00,1.430400027946656782e-03
9.897954666637815535e+00,1.439476913597184313e-03
9.998010333278216422e+00,1.448524515241236474e-03
1.009812166658230126e+01,1.457526420453440080e-03
1.019811666652094573e+01,1.466475893375064751e-03
1.029775966680608690e+01,1.475353170964959632e-03
1.039775633334647864e+01,1.484221588929393511e-03
1.049780966679099947e+01,1.493055028265664408e-03
1.059773566666990519e+01,1.501837755801957268e-03
1.069775366678368300e+01,1.510589539979217272e-03
1.079804466664791107e+01,1.519326477023451652e-03
1.089806133334059268e+01,1.528001357439001760e-03
1.099809466663282365e+01,1.536640038906808906e-03
1.109802633337676525e+01,1.545232819743997191e-03
1.119787499995436519e+01,1.553781876141771719e-03
1.129783133335877210e+01,1.562303988199295092e-03
1.139777133346069604e+01,1.570789003176417849e-03
1.149814733327366412e+01,1.579275572165082017e-03
1.159798166656401008e+01,1.587681561335271743e-03
1.169786033325362951e+01,1.596043380465894147e-03
1.179787733335979283e+01,1.604379463276386399e-03
1.189774699998088181e+01,1.612667129421668181e-03
1.199772933335043490e+01,1.620928286608797238e-03
1.209805733337998390e+01,1.629182254769784548e-03
1.219809066667221487e+01,1.637376640802568409e-03
1.229815299995243549e+01,1.645538413125288094e-03
1.239813166670501232e+01,1.653658723862986169e-03
1.249809233332052827e+01,1.661743272313391702e-03
1.259806400001980364e+01,1.669794720490657639e-03
1.269795933330897242e+01,1.677806380625714543e-03
1.279793099989183247e+01,1.685790809444415086e-03
1.289782099996227771e+01,1.693735703082000421e-03
1.299781966663431376e+01,1.701656499479843512e-03
1.309783000010065734e+01,1.709545769447383661e-03
1.319776800007093698e+01,1.717397229086940237e-03
1.329777633340563625e+01,1.725220087089115182e-03
1.339773700013756752e+01,1.733007119310705797e-03
1.349780100001953542e+01,1.740770504917244724e-03
1.359781566681340337e+01,1.748498660475902508e-03
1.369777166657149792e+01,1.756191201986595247e-03
1.379783499997574836e+01,1.763861168799808581e-03
1.389769366674590856e+01,1.771484976599546710e-03
1.399773733341135085e+01,1.779092670336229146e-03
1.409807033336255699e+01,1.786692256828805499e-03
1.419796566676814109e+01,1.794229023977738030e-03
1.429783866670913994e+01,1.801734797955253237e-03
1.439776199997868389e+01,1.809215313291129019e-03
1.449812166660558432e+01,1.816699542547807206e-03
1.459782366664148867e+01,1.824106283065060142e-03
1.469789933331776410e+01,1.831512559437755219e-03
1.479785266669932753e+01,1.838881844141863290e-03
1.489781533333007246e+01,1.846217308827394470e-03
1.499811700009740889e+01,1.853548299833621040e-03
1.509806133341044188e+01,1.860824635824177668e-03
1.519769100006669760e+01,1.868049915874023205e-03
1.529774466669186950e+01,1.875277868960857110e-03
1.539775600004941225e+01,1.882474852664674410e-03
1.549784433329477906e+01,1.889649646984445375e-03
1.559783066669479012e+01,1.896789637595625889e-03
1.569790899998042732e+01,1.903908889121621543e-03
1.579777133325114846e+01,1.910985748475288720e-03
1.589778899995144457e+01,1.918046761853402053e-03
1.599772066669538617e+01,1.925075070145667970e-03
1.609808500006329268e+01,1.932107220980773792e-03
1.619793433335144073e+01,1.939077054323314932e-03
1.629785400000400841e+01,1.946025810025498598e-03
1.639775599993299693e+01,1.952947553807727775e-03
1.649779500009026378e+01,1.959851038157075891e-03
1.659779266663827002e+01,1.966725658172095714e-03
1.669784433336462826e+01,1.973578313962930878e-03
1.679785333329346031e+01,1.980402562298883701e-03
1.689833900006487966e+01,1.987233857991393786e-03
1.699794733338057995e+01,1.993980485683783353e-03
1.709807533328421414e+01,2.000737383174374436e-03
1.719769666658248752e+01,2.007435466539210598e-03
1.729774266667664051e+01,2.014137566317677694e-03
