Time [s],Voltage [V]
0.000000000000000000e+00,1.656000185900665658e-04
9.742300002835690975e-02,1.760920151481356558e-04
1.974116667406633496e-01,1.849727094765641310e-04
2.976703334134072065e-01,1.930322326854310268e-04
3.976920000277459621e-01,2.007009683017106768e-04
4.975660000927746296e-01,2.081044093766340171e-04
5.975503333611413836e-01,2.153770386634928664e-04
6.977623334387317300e-01,2.225266137206226248e-04
7.976346667855978012e-01,2.295190199878941210e-04
8.979686667444184422e-01,2.364084463997987622e-04
9.979700000258162618e-01,2.431952221412194597e-04
1.098098000045865774e+00,2.498924843467798451e-04
1.197885333327576518e+00,2.564692887191785025e-04
1.297400333336554468e+00,2.629312471246988449e-04
1.397538000019267201e+00,2.693874997271200914e-04
1.497537999995984137e+00,2.757576487434136537e-04
1.597757666721008718e+00,2.820643618091729556e-04
1.697836333303712308e+00,2.882856148094897720e-04
1.797600666643120348e+00,2.944599691603790731e-04
1.897808333276771009e+00,3.006045529553900237e-04
1.997487333370372653e+00,3.066598376227518997e-04
2.097540333401411772e+00,3.126814029728494084e-04
2.197565000038594007e+00,3.186735984041493691e-04
2.297674000030383468e+00,3.246255987264174466e-04
2.398117333417758346e+00,3.305519835418574415e-04
2.498452000087127090e+00,3.364268868578215764e-04
2.597717666649259627e+00,3.422075657661300969e-04
2.697958666714839637e+00,3.480088417792971114e-04
2.798092666664160788e+00,3.537693913414429554e-04
2.898140000062994659e+00,3.594922829692443833e-04
2.997499666758812964e+00,3.651455798128377039e-04
3.097581666777841747e+00,3.708111654588687987e-04
3.197740000090561807e+00,3.764539518893534817e-04
3.297516999999061227e+00,3.820500983618324489e-04
3.397306666709482670e+00,3.876236572784939188e-04
3.497611333383247256e+00,3.932043304091936827e-04
3.597773666726425290e+00,3.987572580477859565e-04
3.697752666659653187e+00,4.042812916024770154e-04
3.798186333384364843e+00,4.098000168700084147e-04
3.897777999984100461e+00,4.152524803683576822e-04
3.997945666662417352e+00,4.207174686130761088e-04
4.097967666690237820e+00,4.261565587522041362e-04
4.197406333405524492e+00,4.315472087735514051e-04
4.297723333467729390e+00,4.369696557723021799e-04
4.397925333352759480e+00,4.423711032593315292e-04
4.497720000101253390e+00,4.477373083217610523e-04
4.598135999985970557e+00,4.531286836569874826e-04
4.697695999988354743e+00,4.584642803298900589e-04
4.797866999986581504e+00,4.638240070965899678e-04
4.897849666653200984e+00,4.691662923131733687e-04
4.997925333445891738e+00,4.745074333239832380e-04
5.097801333409734070e+00,4.798330701319795813e-04
5.198250666726380587e+00,4.851856554372977089e-04
5.298098666709847748e+00,4.904998514270520523e-04
5.397856666706502438e+00,4.957671514582030065e-04
5.498022333369590342e+00,5.010405205366677116e-04
5.597431000089272857e+00,5.062582650095327546e-04
5.697869333322159946e+00,5.115136328694390444e-04
