Time [s],Voltage [V]
0.000000000000000000e+00,1.364856996312751713e-03
9.773200005292892456e-02,1.374377558522717202e-03
1.975943334400653839e-01,1.382730506843049718e-03
2.977043333230540156e-01,1.390847430398194258e-03
3.979173334082588553e-01,1.398773434416292292e-03
4.979796666884794831e-01,1.406555634847986335e-03
5.977006667526438832e-01,1.414178866685577348e-03
6.979243333917111158e-01,1.421695921478948431e-03
7.977620000019669533e-01,1.429043640557258995e-03
8.977960000047460198e-01,1.436295695800765505e-03
9.975993334082886577e-01,1.443412505835648795e-03
1.097885333350859582e+00,1.450443896661520902e-03
1.197600000072270632e+00,1.457316127542967890e-03
1.297594000119715929e+00,1.464126681505732762e-03
1.397771333344280720e+00,1.470847023725113190e-03
1.497785000014118850e+00,1.477452790261365003e-03
1.597817000001668930e+00,1.483956227719320864e-03
1.697847333387471735e+00,1.490394527761269069e-03
1.797886666725389659e+00,1.496746996820642276e-03
1.897658333415165544e+00,1.502995315324240919e-03
1.997599000111222267e+00,1.509166959335026285e-03
2.097636333433911204e+00,1.515284725151362991e-03
2.197950333356857300e+00,1.521344090079459078e-03
2.297939000069163740e+00,1.527307839499229348e-03
2.397667000070214272e+00,1.533180497254527574e-03
2.497758000041358173e+00,1.539011760984610030e-03
2.597959333332255483e+00,1.544782904126518197e-03
2.697594333323650062e+00,1.550456836181548234e-03
2.797594000119715929e+00,1.556088607587420656e-03
2.897599666612222791e+00,1.561660030585301090e-03
2.997594333370216191e+00,1.567171865231448569e-03
3.097714000032283366e+00,1.572633408280837888e-03
3.197965333354659379e+00,1.578046728936155843e-03
3.297594000003300607e+00,1.583373407951794640e-03
3.397659666719846427e+00,1.588672161848735326e-03
3.497885000077076256e+00,1.593929767169194496e-03
3.597599333385005593e+00,1.599113211458705244e-03
3.697743333410471678e+00,1.604266634785912011e-03
3.797995000029914081e+00,1.609378619005587523e-03
3.897994000115431845e+00,1.614432745380741567e-03
3.997611333383247256e+00,1.619424459878330679e-03
4.097974666743539274e+00,1.624411585228694799e-03
4.197594333323650062e+00,1.629321637512950397e-03
4.297785000060684979e+00,1.634221068986770227e-03
4.397808666690252721e+00,1.639075105475829713e-03
4.497829666710458696e+00,1.643883909062667653e-03
4.597671000054106116e+00,1.648646064839929138e-03
4.697594333323650062e+00,1.653375727051125581e-03
4.797594333416782320e+00,1.658073707388178991e-03
4.897594333393499255e+00,1.662737515358393616e-03
4.997594333370216191e+00,1.667368303179172324e-03
5.097595666768029332e+00,1.671967284178383197e-03
5.197748333332128823e+00,1.676542439161319339e-03
5.297901000012643635e+00,1.681080075589513976e-03
5.397855999995954335e+00,1.685576939644510899e-03
5.497657333384267986e+00,1.690036433963184627e-03
5.597815666696988046e+00,1.694482105347076741e-03
5.697594333323650062e+00,1.698882083692623227e-03
5.798027666634880006e+00,1.703282687016351767e-03
5.897594333393499255e+00,1.707618162030886261e-03
5.997594333370216191e+00,1.711946111277942804e-03
6.097636666730977595e+00,1.716246155803763601e-03
6.197638333309441805e+00,1.720517818132778938e-03
6.297635666676796973e+00,1.724763573869867459e-03
6.397843000013381243e+00,1.728993092701846916e-03
6.497929000062867999e+00,1.733193004910883392e-03
6.597594333346933126e+00,1.737351591420264801e-03
6.697973333415575325e+00,1.741516727518533725e-03
6.797594333416782320e+00,1.745628006256723808e-03
6.897598666604608297e+00,1.749728832859130927e-03
6.997872666688635945e+00,1.753817398973056595e-03
7.097597000072710216e+00,1.757861157026345805e-03
7.197616000077687204e+00,1.761894883952279823e-03
7.297649000072851777e+00,1.765907613023635480e-03
7.398006333271041512e+00,1.769912140905406921e-03
7.497621333342976868e+00,1.773866489521071493e-03
7.597691333387047052e+00,1.777818731543561208e-03
7.697723333374597132e+00,1.781749724171083783e-03
7.797971999971196055e+00,1.785669878806658232e-03
7.897593999980017543e+00,1.789546788170317138e-03
7.997594333370216191e+00,1.793420086392923845e-03
8.097963333362713456e+00,1.797289650058345786e-03
8.197594000026583672e+00,1.801113352561717687e-03
8.297594333416782320e+00,1.804934267622138652e-03
8.397594333393499255e+00,1.808738617559293039e-03
8.498029333422891796e+00,1.812540435693850644e-03
8.597830666694790125e+00,1.816301748641366981e-03
8.697868666728027165e+00,1.820056117685843293e-03
8.797887333319522440e+00,1.823794293182642769e-03
8.897763000102713704e+00,1.827512099559432199e-03
8.998015666613355279e+00,1.831229251713489652e-03
9.098028999986127019e+00,1.834923277509203140e-03
9.197792666731402278e+00,1.838594307901465861e-03
9.298031666781753302e+00,1.842269384734134853e-03
9.397686999989673495e+00,1.845910111020737611e-03
9.497856666799634695e+00,1.849557023769643743e-03
9.597677999990992248e+00,1.853179092605178454e-03
9.697594333440065384e+00,1.856792859017728382e-03
9.797596666612662375e+00,1.860398374633922712e-03
9.898006333387456834e+00,1.864007553315801804e-03
9.997862333315424621e+00,1.867586286348631944e-03
1.009766333329025656e+01,1.871141088071952719e-03
1.019773500005248934e+01,1.874692204191741492e-03
1.029785533330868930e+01,1.878233157923569607e-03
1.039797333336900920e+01,1.881762405657001411e-03
1.049762800009921193e+01,1.885264043814771032e-03
1.059777733334340155e+01,1.888771996511674637e-03
1.069780833332333714e+01,1.892264997276787031e-03
1.079768099996726960e+01,1.895741961157499777e-03
1.089800433337222785e+01,1.899224312437990765e-03
1.099803633335977793e+01,1.902686539006191030e-03
1.109768366673961282e+01,1.906125777869566770e-03
1.119777666672598571e+01,1.909570945482785137e-03
1.129777833330444992e+01,1.913003775604184102e-03
1.139793866674881428e+01,1.916433109196363695e-03
1.149767800001427531e+01,1.919839400976914873e-03
1.159801499999593943e+01,1.923257686096861230e-03
1.169775233336258680e+01,1.926638809349094737e-03
1.179777066665701568e+01,1.930018866383768038e-03
1.189772266673389822e+01,1.933387225194099866e-03
1.199759433337021619e+01,1.936743596877326746e-03
1.209759533335454762e+01,1.940095183176611220e-03
1.219760833331383765e+01,1.943438194740100154e-03
1.229797933332156390e+01,1.946784310669219097e-03
1.239763899997342378e+01,1.950098090825347829e-03
1.249760366673581302e+01,1.953413544164728233e-03
1.259792833332903683e+01,1.956732573443194928e-03
1.269782866677269340e+01,1.960029401358016985e-03
1.279760000004898757e+01,1.963314003880635688e-03
1.289763500005938113e+01,1.966599454247085991e-03
1.299782966671045870e+01,1.969882450050624862e-03
1.309765533334575593e+01,1.973145855306223783e-03
1.319787366676609963e+01,1.976414730080166150e-03
1.329792666668072343e+01,1.979666092357304681e-03
1.339796666672918946e+01,1.982908345301588778e-03
1.349791100004222244e+01,1.986139557490724638e-03
1.359791466663591564e+01,1.989364846355401104e-03
1.369790833338629454e+01,1.992582071912284841e-03
1.379792233335319906e+01,1.995792310886929186e-03
1.389801999996416271e+01,1.998997686378527552e-03
1.399759833340067416e+01,2.002179039303479506e-03
1.409784200007561594e+01,2.005374303483034148e-03
1.419759466662071645e+01,2.008546703232434900e-03
1.429777366667985916e+01,2.011725521382888050e-03
1.439803466666489840e+01,2.014899879869641239e-03
1.449786166660487652e+01,2.018053580700923666e-03
1.459763999993447214e+01,2.021198948807020890e-03
1.469759966665878892e+01,2.024343322683383548e-03
1.479792533337604254e+01,2.027492558540134812e-03
1.489780966669786721e+01,2.030619669482779978e-03
1.499782100005540997e+01,2.033743636471042286e-03
1.509793599997647107e+01,2.036864009428483377e-03
1.519796366675291210e+01,2.039974888264089407e-03
1.529779200011398643e+01,2.043072871462606882e-03
1.539782433339860290e+01,2.046170526164935340e-03
1.549797333334572613e+01,2.049265165203366813e-03
1.559759433346334845e+01,2.052336956036579854e-03
1.569759433344006538e+01,2.055413925908448729e-03
1.579773900005966425e+01,2.058488857123321782e-03
1.589759399998001754e+01,2.061548469529625970e-03
1.599761399999260902e+01,2.064606746573530941e-03
1.609761266666464508e+01,2.067658015405370118e-03
1.619793433335144073e+01,2.070712790720631493e-03
1.629759400011971593e+01,2.073741146262093188e-03
1.639759433339349926e+01,2.076773613253849685e-03
