Time [s],Voltage [V]
0.000000000000000000e+00,1.020474975059024701e-02
9.758966660592705011e-02,1.021407845239172621e-02
1.980663333088159561e-01,1.022320854971580338e-02
2.980173333780840039e-01,1.023069112147226289e-02
3.978526666760444641e-01,1.023794624845030150e-02
4.978713332675397396e-01,1.024490656857143106e-02
5.978286666795611382e-01,1.025185680314037208e-02
6.976993333082646132e-01,1.025854302194559135e-02
7.981703333789482713e-01,1.026526476911557122e-02
8.976643333444371819e-01,1.027169481745527496e-02
9.976460000034421682e-01,1.027815340705583343e-02
1.098037000047042966e+00,1.028452242532196421e-02
1.198251666733995080e+00,1.029079982828326120e-02
1.297850333387032151e+00,1.029696031600861941e-02
1.397980333305895329e+00,1.030307495458943415e-02
1.498132999986410141e+00,1.030909596895381378e-02
1.598088000086136162e+00,1.031501973844062281e-02
1.697806666605174541e+00,1.032084466387137543e-02
1.798239333438687027e+00,1.032662564687046765e-02
1.898103000014089048e+00,1.033231749668041613e-02
1.997755666612647474e+00,1.033792429830075223e-02
2.097587333293631673e+00,1.034346790581453304e-02
2.197882000124081969e+00,1.034896338157823351e-02
2.297972333384677768e+00,1.035437387448444498e-02
2.397775333374738693e+00,1.035969544087501221e-02
2.497788999928161502e+00,1.036495471904160491e-02
2.597364000044763088e+00,1.037011781455018759e-02
2.697502666735090315e+00,1.037528040581135388e-02
2.797802666667848825e+00,1.038038757191431585e-02
2.897392333368770778e+00,1.038539511481217058e-02
2.998031666618771851e+00,1.039039120531516647e-02
3.097705333377234638e+00,1.039527571490260136e-02
3.197930333437398076e+00,1.040012338109229037e-02
3.297878333367407322e+00,1.040489387699126446e-02
3.397862666635774076e+00,1.040964131411676284e-02
3.497965333284810185e+00,1.041435114567793203e-02
3.597501000040210783e+00,1.041898303264507733e-02
3.698056000052019954e+00,1.042361044461742256e-02
3.797433333355002105e+00,1.042813240080997343e-02
3.897378333378583193e+00,1.043262879088780598e-02
3.997834333335049450e+00,1.043709623122250976e-02
4.097972000017762184e+00,1.044151777437137690e-02
4.197700000018812716e+00,1.044588956773349030e-02
4.297997333342209458e+00,1.045024306319625174e-02
4.397499333368614316e+00,1.045451917213834764e-02
4.497488333261571825e+00,1.045877320226196866e-02
4.597792333341203630e+00,1.046299731743878525e-02
4.697951333364471793e+00,1.046717203549250852e-02
4.797518000006675720e+00,1.047129020568114341e-02
4.897884666686877608e+00,1.047541925542599429e-02
4.998061333317309618e+00,1.047950431492197798e-02
5.097752999980002642e+00,1.048353371940738930e-02
5.198132000048644841e+00,1.048755474365006130e-02
5.297405666671693325e+00,1.049149580154884291e-02
5.397713666665367782e+00,1.049544187392529616e-02
5.497618666617199779e+00,1.049933862278524220e-02
5.597827999969013035e+00,1.050322361931364280e-02
5.698122999980114400e+00,1.050708132028538647e-02
5.797787999967113137e+00,1.051088510670936810e-02
5.897717333282344043e+00,1.051466993403458831e-02
5.997832000022754073e+00,1.051843327542178498e-02
6.098251999937929213e+00,1.052218009873962141e-02
6.198337999987415969e+00,1.052588722638992356e-02
6.297759333392605186e+00,1.052954347283896475e-02
6.397661000024527311e+00,1.053319167595332360e-02
6.497627333388663828e+00,1.053681710493882887e-02
6.597822333336807787e+00,1.054042626002490296e-02
6.697354666772298515e+00,1.054398785018839310e-02
6.797260999912396073e+00,1.054753973182659746e-02
6.898037666687741876e+00,1.055109978691854376e-02
6.997964999987743795e+00,1.055460742259933804e-02
7.097751000081188977e+00,1.055808875223302433e-02
7.197788666700944304e+00,1.056155819454423009e-02
7.297926666680723429e+00,1.056501104395088549e-02
7.397549666697159410e+00,1.056842685466079061e-02
7.497580666677094996e+00,1.057183795425490486e-02
7.597548000048846006e+00,1.057522881169764041e-02
7.697379333316348493e+00,1.057859767608885712e-02
7.797557666664943099e+00,1.058196144316744976e-02
7.897493333322927356e+00,1.058530093744596869e-02
7.997449000016786158e+00,1.058862564032977786e-02
8.097599999979138374e+00,1.059194198578047690e-02
8.197507000062614679e+00,1.059523608703227295e-02
8.298173666698858142e+00,1.059854158519145384e-02
8.397399333422072232e+00,1.060177936269552160e-02
8.498140000039711595e+00,1.060504149563324880e-02
8.597679666709154844e+00,1.060824933125386997e-02
8.697855333331972361e+00,1.061146260695684795e-02
8.798142666695639491e+00,1.061466474232112059e-02
8.897645000019110739e+00,1.061782765754767759e-02
8.997644999995827675e+00,1.062099259025163674e-02
9.097672333358787000e+00,1.062414495043927619e-02
9.198062999988906085e+00,1.062729565631869745e-02
9.297678000060841441e+00,1.063040944507911978e-02
9.397433666745200753e+00,1.063351548221604104e-02
9.497855666675604880e+00,1.063663039412615988e-02
9.597769333398900926e+00,1.063971812219212734e-02
9.697429999941959977e+00,1.064278709024172112e-02
9.797379666706547141e+00,1.064585438616322960e-02
9.898129000095650554e+00,1.064893591817757737e-02
9.997833000030368567e+00,1.065197569774268063e-02
1.009788233332801610e+01,1.065501163465778361e-02
1.019779866666067392e+01,1.065802477423433842e-02
1.029789866670034826e+01,1.066103237363018319e-02
1.039775666664354503e+01,1.066402191519309761e-02
1.049829233344644308e+01,1.066702112625540072e-02
1.059756933338940144e+01,1.066997259361533376e-02
1.069781133334618062e+01,1.067294273414624850e-02
1.079829066665843129e+01,1.067591007164730814e-02
1.089790400001220405e+01,1.067884237691889456e-02
1.099734900007024407e+01,1.068176059377733481e-02
1.109799999999813735e+01,1.068470517293680644e-02
1.119744833337608725e+01,1.068760590864825666e-02
1.129741766664665192e+01,1.069051342826714268e-02
1.139821100002154708e+01,1.069343663994215196e-02
1.149763700005132705e+01,1.069631231894210485e-02
1.159773766668513417e+01,1.069919987064249685e-02
1.169760166667401791e+01,1.070207321795622890e-02
1.179789466666989028e+01,1.070494823662554440e-02
1.189778866665437818e+01,1.070779634556293970e-02
1.199807466671336442e+01,1.071064699761383604e-02
1.209810600010678172e+01,1.071348194769239544e-02
1.219768233329523355e+01,1.071629576099170436e-02
1.229774499998893589e+01,1.071911518722733041e-02
1.239742366666905582e+01,1.072191584373924887e-02
1.249746433342806995e+01,1.072471884703879268e-02
1.259753233334049582e+01,1.072751492847713595e-02
1.269775000005029142e+01,1.073030764048405264e-02
1.279791866661980748e+01,1.073309159021757636e-02
1.289814433339051902e+01,1.073586987767606929e-02
1.299777833325788379e+01,1.073862473271188639e-02
1.309775333339348435e+01,1.074138212334303441e-02
1.319842366664670408e+01,1.074415187043233078e-02
1.329813566675875336e+01,1.074688865719169995e-02
1.339836766663938761e+01,1.074963325730322015e-02
1.349788233335129917e+01,1.075235201271374820e-02
1.359815633331891149e+01,1.075508552684641822e-02
1.369817866664379835e+01,1.075780622115022657e-02
