Time [s],Voltage [V]
0.000000000000000000e+00,2.123256288888434023e-03
9.773899998981505632e-02,2.132118575483579748e-03
1.977013333234935999e-01,2.139602088359927011e-03
2.974530000938102603e-01,2.147096536747911122e-03
3.977090000407770276e-01,2.154287076726203905e-03
4.976129999849945307e-01,2.161442535309586552e-03
5.973510000621899962e-01,2.168330156538678718e-03
6.976063332986086607e-01,2.175205284627992550e-03
7.976103334221988916e-01,2.181864497520100143e-03
8.976923333248123527e-01,2.188453870661263064e-03
9.976963333319872618e-01,2.194910082695854508e-03
1.097631999989971519e+00,2.201310544591853109e-03
1.197671000030823052e+00,2.207618624030475464e-03
1.297636666684411466e+00,2.213845732848945466e-03
1.397443666588515043e+00,2.219986821025076665e-03
1.497780666686594486e+00,2.226063070038595063e-03
1.597307333257049322e+00,2.232004306359222819e-03
1.697919666650705040e+00,2.237923984651686744e-03
1.797531333402730525e+00,2.243706636191890660e-03
1.897588999941945076e+00,2.249449637140219643e-03
1.997481666738167405e+00,2.255107837149340853e-03
2.097829666687175632e+00,2.260716044784282473e-03
2.197358333389274776e+00,2.266203433546972682e-03
2.297541999956592917e+00,2.271651474925360722e-03
2.397743666660971940e+00,2.277024767284628951e-03
2.497679333318956196e+00,2.282314235129271219e-03
2.597470333334058523e+00,2.287558530070259687e-03
2.697704666643403471e+00,2.292760774522005583e-03
2.797736666630953550e+00,2.297887222156244115e-03
2.897437333362177014e+00,2.302931783745769921e-03
2.997384999995119870e+00,2.307923803628421106e-03
3.097585666691884398e+00,2.312863092827548671e-03
3.197330333408899605e+00,2.317714900338589505e-03
3.297498666681349277e+00,2.322565894354808487e-03
3.397709000040777028e+00,2.327367049901299997e-03
3.497481333324685693e+00,2.332093506275882255e-03
3.598157666623592377e+00,2.336808460085050901e-03
3.697430333355441689e+00,2.341404240025965738e-03
3.797697999980300665e+00,2.345992221485255352e-03
3.897521666716784239e+00,2.350506115607915638e-03
3.997604666627012193e+00,2.355005274415433378e-03
4.097606333321891725e+00,2.359464507556448612e-03
4.197728666709735990e+00,2.363884478157928307e-03
4.297526999958790839e+00,2.368245691967031143e-03
4.397643000003881752e+00,2.372576194233875883e-03
4.497462333296425641e+00,2.376849398030614433e-03
4.597645999980159104e+00,2.381093555116258007e-03
4.697703666635788977e+00,2.385296822731165171e-03
4.797579333418980241e+00,2.389461071672524094e-03
4.897317999973893166e+00,2.393582873103248122e-03
4.997586999903433025e+00,2.397690465689637958e-03
5.097838333342224360e+00,2.401762004199442437e-03
5.197711666696704924e+00,2.405783939790338312e-03
