Time [s],Voltage [V]
0.000000000000000000e+00,1.598568230300099167e-04
9.765166661236435175e-02,1.714218565154034674e-04
1.975869998568668962e-01,1.799775181294139409e-04
2.975119999609887600e-01,1.873824107602036718e-04
3.971799998544156551e-01,1.943424639205519481e-04
4.975789998425170779e-01,2.010857757059869013e-04
5.972686664899811149e-01,2.076398045141709080e-04
6.975936664966866374e-01,2.140984305933181855e-04
7.974033333593979478e-01,2.204029674811368387e-04
8.974133331794291735e-01,2.266000126326787358e-04
9.977220000000670552e-01,2.327234017710017771e-04
1.097479333286173642e+00,2.387289606597644198e-04
1.197660999838262796e+00,2.446685578912843537e-04
1.297417000052519143e+00,2.504918002887963164e-04
1.397822333266958594e+00,2.562843183708832196e-04
1.497333666542544961e+00,2.619545924724595541e-04
1.597325999988242984e+00,2.675745587756121757e-04
1.697649666573852301e+00,2.731348565497865744e-04
1.797463999944739044e+00,2.786146710137309612e-04
1.897436333354562521e+00,2.840478410053982970e-04
1.997339333174750209e+00,2.894143466928169152e-04
2.097520666662603617e+00,2.947326662428561552e-04
2.197355999960564077e+00,2.999810789851100647e-04
2.297702666604891419e+00,3.052031691185445655e-04
2.397274666582234204e+00,3.103288496079725312e-04
2.497413666569627821e+00,3.154273611934067410e-04
2.597323333146050572e+00,3.204698874730156329e-04
2.697309999959543347e+00,3.254745586861266258e-04
2.797292666626162827e+00,3.304365032932793725e-04
2.897490333300083876e+00,3.353688776807256825e-04
2.997553666704334319e+00,3.402526065294340799e-04
3.097475333139300346e+00,3.450890258106512802e-04
3.197283333283849061e+00,3.498823158712369716e-04
3.297378666698932648e+00,3.546531998396382397e-04
3.397647666744887829e+00,3.593975810987221076e-04
3.497377666528336704e+00,3.640834883260816827e-04
3.597495999885722995e+00,3.687561327310335526e-04
3.697380333323962986e+00,3.733879567686836836e-04
3.797621999983675778e+00,3.780024489105659503e-04
3.897304666577838361e+00,3.825598549250366692e-04
3.997372999903745949e+00,3.871062748328460597e-04
4.097213666653260589e+00,3.916149306287600163e-04
4.197436666698195040e+00,3.961144680721939964e-04
4.297610333189368248e+00,4.005865404306565821e-04
4.397447999799624085e+00,4.050196539913819430e-04
4.497497666627168655e+00,4.094393459029624632e-04
4.597176333307288587e+00,4.138177144587998737e-04
4.697163666598498821e+00,4.181864409053972316e-04
4.797366333310492337e+00,4.225432975690695874e-04
4.897468333365395665e+00,4.268754803035086165e-04
4.997438333346508443e+00,4.311826735297476058e-04
5.097456666640937328e+00,4.354736402900357501e-04
5.197596666635945439e+00,4.397524513494474683e-04
5.297460333211347461e+00,4.440031086293920459e-04
5.397596999886445701e+00,4.482369741934136243e-04
5.497379999957047403e+00,4.524310765860301529e-04
