Time [s],Voltage [V]
0.000000000000000000e+00,5.577693706871202084e-03
9.738433337770402431e-02,5.589315471496607464e-03
1.973279999801889062e-01,5.596972703997486580e-03
2.973510001320391893e-01,5.604304403830496009e-03
3.978830000851303339e-01,5.611398753169521622e-03
4.976513334549963474e-01,5.618323931953640715e-03
5.978586666751652956e-01,5.625136743407147671e-03
6.978740000631660223e-01,5.631766787386956706e-03
7.977763334056362510e-01,5.638333717828730197e-03
8.980043333722278476e-01,5.644884295545224764e-03
9.980426667025312781e-01,5.651394613142286631e-03
1.097697000019252300e+00,5.657852263044656910e-03
1.197443333454430103e+00,5.664033586690661072e-03
1.297507000039331615e+00,5.669934935807832005e-03
1.397958000074140728e+00,5.675646473351606512e-03
1.497759333346039057e+00,5.681245743720460782e-03
1.597904000082053244e+00,5.687118101412112769e-03
1.697595666744746268e+00,5.692993107823972332e-03
1.797597666736692190e+00,5.698915684820074490e-03
1.897539000026881695e+00,5.704429503433455090e-03
1.997889999998733401e+00,5.709748031824723145e-03
2.097324666683562100e+00,5.714829927370637143e-03
2.197645000065676868e+00,5.720015080901487067e-03
2.297837666701525450e+00,5.725392196851075526e-03
2.397608000086620450e+00,5.730789343376534693e-03
2.497805666644126177e+00,5.736141521728949262e-03
2.597357666702009737e+00,5.740917203430012314e-03
2.697556666680611670e+00,5.745723922683286869e-03
2.797390999970957637e+00,5.750513148091895149e-03
2.897826333297416568e+00,5.755276083136535124e-03
2.997400333289988339e+00,5.759982856324051027e-03
3.097730666631832719e+00,5.764725380553112517e-03
3.197725333389826119e+00,5.769334193087843551e-03
3.297959333402104676e+00,5.773912754257052617e-03
3.397822333383373916e+00,5.778474368465158148e-03
3.497891333303414285e+00,5.782947273560713232e-03
3.597934000077657402e+00,5.787376894481610634e-03
3.698165000067092478e+00,5.791814854138079005e-03
3.797456666710786521e+00,5.796172706133233092e-03
3.897626666701398790e+00,5.800522461547847480e-03
3.997944000060670078e+00,5.804846530606548073e-03
4.097949999966658652e+00,5.809125221592227259e-03
4.198097333312034607e+00,5.813377983045527574e-03
4.298127000103704631e+00,5.817593805185718690e-03
4.397820999962277710e+00,5.821755878127456672e-03
4.497967666713520885e+00,5.825895827198118368e-03
4.597617333289235830e+00,5.829979370903142291e-03
4.697603333392180502e+00,5.834040745176212808e-03
4.798167333356104791e+00,5.838089271985738918e-03
4.897992000100202858e+00,5.842072005141371073e-03
4.997357333311811090e+00,5.846008598184568479e-03
5.097614999976940453e+00,5.849956560247285969e-03
5.197620333288796246e+00,5.853863468089862826e-03
5.297780333319678903e+00,5.857745267571481604e-03
5.398015333339571953e+00,5.861598763932322764e-03
5.497730666771531105e+00,5.865401302790824653e-03
5.598240666789934039e+00,5.869202876471420194e-03
5.697593666729517281e+00,5.872929836054205724e-03
5.798067666706629097e+00,5.876667651363516424e-03
5.897926000063307583e+00,5.880351479941444033e-03
5.997651333338581026e+00,5.883999476663268752e-03
6.097830999991856515e+00,5.887632976781615943e-03
6.198162333341315389e+00,5.891250843045201142e-03
6.298238666728138924e+00,5.894853225494036883e-03
6.397640333394519985e+00,5.898405530488126311e-03
6.497631666716188192e+00,5.901952974462588986e-03
6.597584333387203515e+00,5.905473051167942772e-03
6.697618000092916191e+00,5.908969958439675742e-03
6.798163000028580427e+00,5.912458508012838169e-03
6.897925666766241193e+00,5.915893920190606198e-03
6.997970000025816262e+00,5.919313030309625301e-03
7.097520666662603617e+00,5.922689423174035822e-03
7.197910999995656312e+00,5.926068185539742038e-03
7.298014666652306914e+00,5.929411193419657777e-03
7.397420333349145949e+00,5.932710032885184920e-03
7.497419000021182001e+00,5.936035412942070391e-03
7.597319000051356852e+00,5.939337141115324549e-03
7.697690666653215885e+00,5.942633952857674824e-03
7.797789000091142952e+00,5.945901317108804457e-03
7.897674666717648506e+00,5.949141363015674616e-03
7.997598999994806945e+00,5.952362296450766817e-03
8.097481666714884341e+00,5.955561528892675156e-03
8.197951333364471793e+00,5.958759029431584878e-03
8.297769666649401188e+00,5.961915407150976051e-03
8.398091666633263230e+00,5.965067229846001719e-03
8.498051333357580006e+00,5.968187247074856899e-03
8.597813666681759059e+00,5.971280780234707389e-03
8.698073000065051019e+00,5.974397411933183959e-03
8.797708333353511989e+00,5.977479293400539059e-03
8.898037666687741876e+00,5.980566560480109033e-03
8.997442000079900026e+00,5.983609449818632839e-03
9.097410666756331921e+00,5.986653638385930690e-03
9.197547333431430161e+00,5.989686881455396662e-03
9.297662666649557650e+00,5.992703408627020507e-03
9.397760333376936615e+00,5.995703339777514081e-03
9.497795666684396565e+00,5.998685355490227661e-03
9.598045333405025303e+00,6.001657666502267091e-03
9.697687666746787727e+00,6.004596005623820919e-03
9.797770000062882900e+00,6.007531297758982383e-03
9.897999333334155381e+00,6.010464724450916008e-03
9.998050000052899122e+00,6.013381891297434230e-03
1.009762200003024191e+01,6.016272300729492983e-03
1.019762566674035043e+01,6.019162611940544888e-03
1.029763000004459172e+01,6.022040511300004277e-03
1.039742666680831462e+01,6.024900266600241583e-03
