Time [s],Voltage [V]
0.000000000000000000e+00,1.731411777025475838e-04
9.793633327353745699e-02,2.027062399370209694e-04
1.975796666229143739e-01,2.287563051837234428e-04
2.978553333086892962e-01,2.536726593543775542e-04
3.975856667384505272e-01,2.777740562528521490e-04
4.978969999356195331e-01,3.015174704588650684e-04
5.980413332581520081e-01,3.248006776230841436e-04
6.977180000394582748e-01,3.475817140631209338e-04
7.979709999635815620e-01,3.700522001246560506e-04
8.976653333520516753e-01,3.919808311401242785e-04
9.978829999454319477e-01,4.136367920605478954e-04
1.097578666522167623e+00,4.347823782167261524e-04
1.197800000081770122e+00,4.556397792462736065e-04
1.297836333280429244e+00,4.760743992725440053e-04
1.397996000014245510e+00,4.962217265620720401e-04
1.497579000075347722e+00,5.158941220706018136e-04
1.597609333344735205e+00,5.352945742691554102e-04
1.697722333250567317e+00,5.543649327309172490e-04
1.797721333219669759e+00,5.731474770613306314e-04
1.897807666566222906e+00,5.916262394534871393e-04
1.997895666630938649e+00,6.097849762802337809e-04
2.097970000002533197e+00,6.276337661247146120e-04
2.197713333414867520e+00,6.451880848398851070e-04
2.297794666606932878e+00,6.625181149958139391e-04
2.397581666707992554e+00,6.795141765266578607e-04
2.497578999958932400e+00,6.962684430626040703e-04
2.597718000062741339e+00,7.128112673768867338e-04
2.697826000046916306e+00,7.290990465784782503e-04
2.797889999928884208e+00,7.451366292000129220e-04
2.898005666560493410e+00,7.609460061821527463e-04
2.997578666661866009e+00,7.764416840744547445e-04
3.097911666613072157e+00,7.918323232477182151e-04
3.197705333353951573e+00,8.069245251559346768e-04
3.297836333280429244e+00,8.218578774680234279e-04
3.397847333340905607e+00,8.365677880430405196e-04
3.498027333407662809e+00,8.511048559719270072e-04
3.597699000034481287e+00,8.653782864705625300e-04
3.697819666587747633e+00,8.795318629711734899e-04
3.797935333219356835e+00,8.935067119230702664e-04
3.897993999882601202e+00,9.073022749089268077e-04
3.997705666581168771e+00,9.208860947266265997e-04
4.097828333266079426e+00,9.343647240401925210e-04
4.197910333401523530e+00,9.476556407820507311e-04
4.297905333456583321e+00,9.607784471280124807e-04
4.397585999919101596e+00,9.737094811268514781e-04
4.497724666725844145e+00,9.865538672362587566e-04
4.597816333291120827e+00,9.992512008142363789e-04
4.697948000044561923e+00,1.011817812654691945e-03
4.797733333311043680e+00,1.024211086920387686e-03
4.897817666758783162e+00,1.036513354681708673e-03
4.997579333255998790e+00,1.048616484226819927e-03
5.097623666515573859e+00,1.060624545044317867e-03
5.197863000095821917e+00,1.072529715600562764e-03
5.297982333460822701e+00,1.084298072035263204e-03
5.397578666685149074e+00,1.095887016590008697e-03
5.497674000100232661e+00,1.107419120622867709e-03
5.597685666638426483e+00,1.118830151587002844e-03
5.697734666755422950e+00,1.130136136013514588e-03
5.797840666607953608e+00,1.141318134721566041e-03
5.897582000005058944e+00,1.152349691600996085e-03
5.997578999958932400e+00,1.163302153631177397e-03
6.097607000032439828e+00,1.174153012644647744e-03
6.197801999864168465e+00,1.184919281428934617e-03
6.297991666710004210e+00,1.195584768972556174e-03
6.397632666630670428e+00,1.206095016246541782e-03
6.497800999903120100e+00,1.216565478872636604e-03
6.597815666696988046e+00,1.226910169131247962e-03
6.697893999866209924e+00,1.237165433923353552e-03
6.797941000084392726e+00,1.247323360427181208e-03
6.898005999973975122e+00,1.257390845315702575e-03
6.997919666697271168e+00,1.267352900381227060e-03
7.098043666803278029e+00,1.277247375141210214e-03
7.197690999950282276e+00,1.287008586536011676e-03
7.297779666609130800e+00,1.296728307202401568e-03
7.397578999982215464e+00,1.306333485069323484e-03
7.497605333221144974e+00,1.315878226294951454e-03
7.597609333344735205e+00,1.325340200319596136e-03
7.697709333267994225e+00,1.334732232185772277e-03
7.798074666759930551e+00,1.344071509149125272e-03
7.897755666635930538e+00,1.353271857757741212e-03
7.997584666707552969e+00,1.362412414409055594e-03
8.097731666639447212e+00,1.371509944635344262e-03
8.197960666613653302e+00,1.380544300191163202e-03
8.297596999909728765e+00,1.389456914613523006e-03
8.397697666543535888e+00,1.398344184061861388e-03
8.497898333240300417e+00,1.407174915922475853e-03
8.597921666572801769e+00,1.415926463179306618e-03
8.698005666607059538e+00,1.424621479603682336e-03
8.797585333231836557e+00,1.433212992892657096e-03
8.897672999999485910e+00,1.441790053505713617e-03
8.997808666550554335e+00,1.450286488713768956e-03
9.097865333314985037e+00,1.458714703530814179e-03
9.197927333298139274e+00,1.467083903772523285e-03
9.297971999971196055e+00,1.475393516273725784e-03
9.397578666801564395e+00,1.483610298496830775e-03
9.498083666665479541e+00,1.491845413395559861e-03
9.597731000045314431e+00,1.499956250488739765e-03
9.697833333397284150e+00,1.508051292964392382e-03
9.797886666608974338e+00,1.516090772742902971e-03
9.897940666531212628e+00,1.524080030339496246e-03
9.997974666533991694e+00,1.532018741717479544e-03
1.009757866652216762e+01,1.539876000112350152e-03
1.019764999998733401e+01,1.547723872527253554e-03
1.029770733322948217e+01,1.555525607315182395e-03
1.039786066673696041e+01,1.563291040718665491e-03
1.049793299997691065e+01,1.571007752723574576e-03
1.059758299996610731e+01,1.578618783228328496e-03
1.069772733328863978e+01,1.586219196976701266e-03
1.079786933341529220e+01,1.593774161553309417e-03
1.089793900004588068e+01,1.601279386008511770e-03
1.099797499994747341e+01,1.608738778970655089e-03
1.109758000005967915e+01,1.616123944156624970e-03
1.119765066658146679e+01,1.623502277375390209e-03
1.129769999999552965e+01,1.630838532733876016e-03
1.139790966676082462e+01,1.638146887605411743e-03
1.149799566669389606e+01,1.645407547854103435e-03
1.159762233344372362e+01,1.652597431760860361e-03
1.169767133321147412e+01,1.659781123392354858e-03
1.179781199991703033e+01,1.666935535770421332e-03
1.189757900009863079e+01,1.674028509020586680e-03
1.199758299998939037e+01,1.681104465454831250e-03
1.209759300004225224e+01,1.688147872956417741e-03
1.219775366666726768e+01,1.695142367714941138e-03
1.229776966664940119e+01,1.702086555902445177e-03
1.239794599998276681e+01,1.709005626392998221e-03
1.249772733333520591e+01,1.715861950903215492e-03
1.259788966667838395e+01,1.722709461866189177e-03
1.269790233334060758e+01,1.729512362227056399e-03
1.279761500004678965e+01,1.736261257287103742e-03
1.289769366662949324e+01,1.743001792509122228e-03
1.299788766668643802e+01,1.749717449858534347e-03
1.309761733340565115e+01,1.756370147002709638e-03
1.319787766668014228e+01,1.763026830056508339e-03
1.329791933344677091e+01,1.769638204622803971e-03
1.339792400004807860e+01,1.776216997341935333e-03
1.349764733319170773e+01,1.782747877834940913e-03
1.359768466651439667e+01,1.789270421317016788e-03
1.369775166665203869e+01,1.795766542534649656e-03
1.379799333342816681e+01,1.802230796724268959e-03
1.389762600010726601e+01,1.808622707708560338e-03
1.399772833322640508e+01,1.815014701560423247e-03
1.409782600007019937e+01,1.821376685154385468e-03
1.419793899997603148e+01,1.827710330319214007e-03
1.429792200005613267e+01,1.834006897461351333e-03
1.439780733326915652e+01,1.840268924696799539e-03
1.449785833340138197e+01,1.846513296115691576e-03
1.459787166654132307e+01,1.852727671719741438e-03
1.469799566664732993e+01,1.858921643226001683e-03
1.479759466671384871e+01,1.865056457063433027e-03
1.489776933332905173e+01,1.871200292829210913e-03
1.499768666666932404e+01,1.877302339185499746e-03
1.509777433332055807e+01,1.883389152874896406e-03
1.519788333342876285e+01,1.889452003986293949e-03
1.529794366657733917e+01,1.895487068556126441e-03
1.539800533326342702e+01,1.901492332684482679e-03
1.549759466678369790e+01,1.907442568835459500e-03
1.559778566658496857e+01,1.913403429294174146e-03
1.569784866657573730e+01,1.919331566649619836e-03
1.579792400007136166e+01,1.925235576251327872e-03
1.589799600001424551e+01,1.931114762156493784e-03
1.599763566663023084e+01,1.936944305217315303e-03
1.609770666656550020e+01,1.942774954379997317e-03
1.619784399995114654e+01,1.948585476028880667e-03
1.629789500008337200e+01,1.954367226075802867e-03
1.639796266669873148e+01,1.960126382623302368e-03
1.649758399988058954e+01,1.965836643716271145e-03
1.659763199987355620e+01,1.971548244439179885e-03
1.669767433335073292e+01,1.977236539876172684e-03
1.679798933339770883e+01,1.982917441082122055e-03
1.689800799998920411e+01,1.988558904073615963e-03
1.699761100008618087e+01,1.994155076022822645e-03
1.709765000001061708e+01,1.999753772627262029e-03
1.719796533335465938e+01,2.005345843876788284e-03
1.729799733322579414e+01,2.010900254803825102e-03
1.739757899998221546e+01,2.016408126872459503e-03
1.749769800005014986e+01,2.021924209298201196e-03
1.759765566664282233e+01,2.027410031655692713e-03
1.769778833340387791e+01,2.032884187043886449e-03
1.779800866660661995e+01,2.038341951057185200e-03
1.789757900009863079e+01,2.043743456944236564e-03
1.799760166672058403e+01,2.049148688129477213e-03
1.809771733335219324e+01,2.054538172472948534e-03
1.819758366665337235e+01,2.059893640765121225e-03
1.829758066660724580e+01,2.065235613126621857e-03
1.839768666657619178e+01,2.070562958438651978e-03
1.849766733334399760e+01,2.075863305651149196e-03
1.859780933335423470e+01,2.081154720516294621e-03
1.869782733323518187e+01,2.086421399393935221e-03
1.879801133333239704e+01,2.091677687867402914e-03
1.889776833332143724e+01,2.096892713823436498e-03
1.899785833328496665e+01,2.102106399007426345e-03
1.909766566660255194e+01,2.107286820982915213e-03
1.919775366666726768e+01,2.112463380125845051e-03
1.929779900005087256e+01,2.117619446424692190e-03
1.939778966666199267e+01,2.122754584665461144e-03
1.949815033341292292e+01,2.127890673907928930e-03
1.959781999990809709e+01,2.132973654617217885e-03
1.969785899994894862e+01,2.138057838389536246e-03
1.979760499997064471e+01,2.143109691782425427e-03
1.989765066665131599e+01,2.148159376486661037e-03
1.999775500001851469e+01,2.153194780032438149e-03
2.009804333327338099e+01,2.158222287842577469e-03
2.019772833341266960e+01,2.163202678307423171e-03
2.029790066671557724e+01,2.168190611087240233e-03
2.039762033324223012e+01,2.173139407856521273e-03
